name,designation,ra,ra_err,dec,dec_err,w1_mean,w1_mean_err,w1_median,w1_median_err,w1_min,w1_min_err,w1_max,w1_max_err,w1_snr,w1_snr_min,w1_snr_max,w1_num_pts,w1_epochs,w1_amplitude,w1_var_ratio,w1_mean_median,w1_M_value,w1_fap,w1_sde,w1_power,w1_mean_power,w1_median_power,w1_period,w1_baseline,w1_sigp,w1_in_sigp,w1_brighter_sigp,w1_fainter_sigp,w2_mean,w2_mean_err,w2_median,w2_median_err,w2_min,w2_min_err,w2_max,w2_max_err,w2_snr,w2_snr_min,w2_snr_max,w2_num_pts,w2_epochs,w2_amplitude,w2_var_ratio,w2_mean_median,w2_M_value,w2_fap,w2_sde,w2_power,w2_mean_power,w2_median_power,w2_period,w2_baseline,w2_sigp,w2_in_sigp,w2_brighter_sigp,w2_fainter_sigp,delta_time,cadence,epochs,mean_offset,qual_flag,pmra,pmra_err,pmdec,pmdec_err,wiseview
5934341473772249216,J162735.54-515324.70,246.898139,0.06474,-51.890206,0.07004,11.693,0.028,11.692,0.027,11.518,0.02,11.863,0.067,40.382,16.2,55.1,303,22,0.345,0.74,0.001,0.496,0.001,10.83,0.0855159621409354,0.0075113678788545,0.0057536283936167,0.0102557676738309,11.681,0.031,41.5,22.55,34.97,11.655,0.037,11.653,0.036,11.446,0.028,11.829,0.082,29.791,13.3,38.2,300,22,0.383,0.7,0.002,0.46,0.0,15.32,0.1073981823182006,0.0067132874815541,0.0050557304044005,3.4034051338403795,11.647,0.045,56.21,17.32,24.51,4913.061,0.066,22,0.1294047253425017,BB,33.726595501548154,0.19195959,-9.520847167501572,0.16264652,http://byw.tools/wiseview#ra=246.8980974&dec=-51.8901942&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
4452540957372574592,J162736.00+092521.43,246.899986,0.087045,9.422604,0.094663,13.06,0.034,13.059,0.033,12.968,0.027,13.162,0.107,32.504,10.2,39.5,313,22,0.194,1.0,0.001,0.531,0.0,12.44,0.085003940323418,0.0063815103293287,0.0047553177742025,0.0218935273956545,13.046,0.041,72.5,4.69,20.62,12.96,0.077,12.957,0.07,12.638,0.053,13.216,0.476,14.948,2.3,20.4,308,22,0.578,0.78,0.003,0.448,0.001,13.06,0.0926217054551554,0.0066582018930131,0.0049662683275496,0.28923520804137,12.971,0.08,66.88,17.5,11.88,4912.891,0.066,22,0.1357919174254377,BB,-13.66343594445913,0.9062757,-21.57194279498583,0.753127,http://byw.tools/wiseview#ra=246.9000013&dec=9.4226194&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
1409691073518597760,J162748.26+455654.42,246.95102,0.263395,45.948391,0.301149,14.76,0.087,14.756,0.083,14.414,0.066,15.07,0.216,12.797,5.0,16.6,572,22,0.656,0.97,0.004,0.479,0.0,16.71,0.0614673875020244,0.0035250478591583,0.0026332344889651,0.0224940975193395,14.748,0.098,66.09,13.49,19.38,14.525,0.25,14.511,0.232,13.529,0.122,15.294,0.539,4.565,-1.8,8.9,574,22,1.765,0.86,0.014,0.444,0.003,11.23,0.0489843063575335,0.004134793920448,0.0031295263568689,0.0141089101862821,14.478,0.243,65.74,12.28,21.28,4920.564,0.066,22,0.5120453888158878,BB,15.426292792343272,0.20891656,-3.758529442533836,0.2049001,http://byw.tools/wiseview#ra=246.9510732&dec=45.9484513&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
5827910981605314688,J162923.54-644236.95,247.348248,0.314786,-64.710315,0.351677,14.824,0.102,14.816,0.095,14.545,0.07,15.25,0.254,11.125,4.3,15.6,288,22,0.705,0.91,0.008,0.616,0.004,11.27,0.0837298307149703,0.0070887585190401,0.0054059424284562,0.0129613593098708,14.807,0.102,53.1,22.07,24.14,14.882,0.345,14.87,0.345,13.991,0.184,15.573,0.54,2.838,-0.6,5.9,289,22,1.582,0.81,0.012,0.444,0.001,13.18,0.1133528021157814,0.0084592233254314,0.0065599272006567,0.0133070859656071,14.819,0.326,75.17,7.24,17.24,4920.505,0.13,22,0.5161958192151843,BB,-5.410895408335858,0.5856644,-8.765635279859435,0.86264163,http://byw.tools/wiseview#ra=247.3480937&dec=-64.7102645&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
1299172803259413760,J162927.82+234335.53,247.365889,0.249516,23.726539,0.281069,14.691,0.086,14.691,0.082,14.368,0.064,14.965,0.171,12.923,6.4,16.9,373,22,0.597,0.92,0.0,0.459,0.006,10.35,0.0658380866711264,0.0060913928729788,0.0046872982906262,0.0315084193148458,14.662,0.093,65.78,10.08,23.08,14.756,0.313,14.756,0.313,13.676,0.175,15.631,0.54,3.42,-0.1,6.2,377,22,1.955,0.83,0.0,0.448,0.0,13.87,0.0864969286676664,0.0060163540570787,0.0045661562540094,0.0140677411263997,14.725,0.293,69.5,13.53,16.98,4912.953,0.066,22,0.3562611329668369,BB,-24.61021787172457,0.1855084,24.749867897326567,0.29142627,http://byw.tools/wiseview#ra=247.3659026&dec=23.7265357&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
5934518357719271296,J162950.88-504209.66,247.462054,0.175669,-50.702705,0.191928,12.67,0.068,12.656,0.059,12.37,0.03,13.041,0.327,19.543,3.3,36.5,246,22,0.671,0.94,0.014,0.574,0.003,11.86,0.137975257727027,0.0112568092300271,0.008625529388674,0.0134865607188053,12.664,0.036,23.32,38.74,35.18,12.847,0.102,12.841,0.089,12.379,0.063,13.243,0.477,11.692,2.3,17.3,242,22,0.864,0.75,0.006,0.465,0.0,14.95,0.134188404887546,0.0087411728820171,0.0066735639647969,0.0454995870166787,12.823,0.075,43.08,20.55,32.02,4912.929,0.131,22,0.3137494333335006,BB,-4.2553545473221615,1.0593679,-14.216466978216232,0.77616143,http://byw.tools/wiseview#ra=247.4619885&dec=-50.7026847&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
1297275668959972736,J163109.52+204945.32,247.789709,0.329552,20.829256,0.366483,15.061,0.112,15.05,0.106,14.595,0.074,15.486,0.232,9.997,4.7,14.7,324,22,0.891,0.8,0.011,0.489,0.004,11.81,0.0740561518797431,0.005976670789037,0.0045453035714341,0.0639551785577415,15.038,0.12,62.15,15.38,22.15,14.846,0.336,14.844,0.336,13.982,0.17,15.674,0.542,2.97,-0.8,6.4,325,22,1.692,0.83,0.002,0.491,0.008,10.64,0.0911773949449605,0.008243582471654,0.0063144839858358,0.0219543114835238,14.905,0.316,73.85,18.15,8.0,4912.927,0.066,22,0.4289375166834919,BB,36.85520907062525,0.060848735,-0.881873674903572,0.0596807,http://byw.tools/wiseview#ra=247.789683&dec=20.8292569&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
5927945752090216832,J163111.85-581020.84,247.799278,0.098988,-58.172537,0.108232,13.15,0.037,13.145,0.036,12.988,0.029,13.337,0.09,29.525,12.0,36.8,335,22,0.349,0.93,0.005,0.55,0.0,13.06,0.08890014094512,0.0062680028836075,0.0046091944154219,0.0147942588294381,13.133,0.042,49.71,16.86,30.81,13.002,0.079,12.996,0.075,12.688,0.056,13.329,0.187,14.285,5.8,19.4,333,22,0.641,0.93,0.006,0.52,0.0,15.32,0.1070481872262734,0.0064731831534733,0.0047582048052411,0.0147942518712545,12.965,0.082,53.49,11.63,31.69,4921.833,0.066,22,0.2380234655491065,BB,-39.133328018561606,0.23818144,-67.45619250314972,0.20390514,http://byw.tools/wiseview#ra=247.7993709&dec=-58.1724556&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
1430283929875169408,J163115.61+560608.54,247.815008,0.313517,56.102318,0.354243,14.968,0.102,14.966,0.097,14.603,0.069,15.31,0.234,10.958,4.6,15.8,790,23,0.707,0.89,0.002,0.487,0.007,11.5,0.0338428386472378,0.0027740284294602,0.0020986088477379,0.0207918290419836,14.971,0.113,66.5,16.31,15.57,14.91,0.343,14.903,0.343,14.073,0.161,15.765,0.542,2.928,-1.4,6.7,801,23,1.692,0.82,0.007,0.509,0.0,13.24,0.0429133639230606,0.0030732250133919,0.0022969119384012,0.0155080688626303,14.855,0.333,73.72,8.34,17.68,4912.447,0.066,23,0.4762026162077159,BB,-27.083598447976115,0.9047525,8.400155858647713,0.86013013,http://byw.tools/wiseview#ra=247.8150455&dec=56.1023727&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
4332131544935630464,J163118.93-104826.87,247.828877,0.108171,-10.807517,0.119124,13.313,0.041,13.314,0.039,13.169,0.032,13.462,0.116,27.269,9.4,33.5,304,22,0.293,0.8,-0.001,0.505,0.0,16.0,0.105682249591676,0.0063344687688436,0.004756249727176,0.013130359087118,13.311,0.044,64.05,17.32,17.97,13.156,0.1,13.159,0.089,12.765,0.067,13.441,0.346,11.725,3.1,16.3,302,22,0.676,0.96,-0.003,0.417,0.0,12.51,0.0938652061799275,0.0071929864660421,0.0054530663407681,0.0220691545965219,13.148,0.091,63.4,15.69,19.61,4912.798,0.13,22,0.165878404246094,BB,-3.947530819598119,0.66717094,-58.04000701898545,0.49367705,http://byw.tools/wiseview#ra=247.8288842&dec=-10.8074634&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
1305647178693374336,J163158.02+282239.59,247.991734,0.22602,28.377664,0.251821,14.569,0.078,14.564,0.074,14.251,0.059,14.863,0.157,14.255,6.9,18.4,422,22,0.612,0.99,0.005,0.489,0.018,10.45,0.0522268409780989,0.0047884543201784,0.0036626446244067,0.0217355385191394,14.537,0.086,62.44,10.8,25.82,14.664,0.283,14.639,0.273,13.823,0.138,15.426,0.538,3.883,-0.3,7.9,423,22,1.603,0.82,0.025,0.491,0.006,11.02,0.0658905650598997,0.0056645725145471,0.0043080095148041,0.0128968092016069,14.652,0.273,69.01,12.44,17.84,4913.1,0.066,22,0.326469268645341,BB,-9.399052740359275,0.53242075,20.4362651744784,0.52813196,http://byw.tools/wiseview#ra=247.9917358&dec=28.3776646&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
6047603506578492544,J163232.72-242218.04,248.136338,0.143048,-24.371668,0.155012,13.531,0.051,13.535,0.048,13.342,0.037,13.709,0.083,21.845,13.1,29.2,241,22,0.367,0.88,-0.004,0.474,0.007,10.44,0.0912752671574892,0.0084486035597268,0.0065368316907046,0.0793949459085824,13.518,0.049,55.65,16.13,25.4,13.489,0.131,13.482,0.122,13.016,0.041,13.838,0.536,8.633,-17.3,26.7,231,22,0.822,0.79,0.007,0.433,0.0,13.39,0.1441943944263586,0.0099894239412478,0.0073472284629125,0.0207984304484662,13.49,0.112,64.52,14.11,14.52,4912.88,0.131,22,0.2457167004463713,BB,-19.5436526032176,0.12596735,-14.452717843929529,0.09226545,http://byw.tools/wiseview#ra=248.1363321&dec=-24.3716771&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
4440264291578812928,J163233.46+085118.87,248.139662,0.107886,8.854983,0.118564,13.422,0.04,13.424,0.039,13.228,0.032,13.566,0.092,27.42,11.8,33.4,317,22,0.338,0.78,-0.002,0.42,0.0,13.73,0.0911354516182158,0.0064339043796323,0.0049083311188235,0.0110150091369359,13.414,0.046,65.33,12.69,20.12,13.427,0.107,13.416,0.1,13.102,0.074,13.752,0.39,10.711,2.8,14.7,317,22,0.65,0.86,0.011,0.517,0.004,11.91,0.0792331387730099,0.0063104733918995,0.0047858541957684,0.0731916442293592,13.391,0.108,67.8,6.81,23.53,4912.861,0.066,22,0.5090892279426547,BB,278.0612399418216,0.023798956,-259.0214397748555,0.01711974,http://byw.tools/wiseview#ra=248.1394129&dec=8.8552429&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
5815639366678415104,J163317.11-662646.30,248.321367,0.216896,-66.446107,0.247458,14.387,0.072,14.378,0.068,14.127,0.051,14.64,0.176,15.565,6.2,21.2,139,22,0.513,1.0,0.009,0.511,0.001,10.61,0.1807212274757813,0.0163441810682042,0.012558981131372,0.1090446044671484,14.388,0.077,60.43,21.58,17.99,14.521,0.247,14.511,0.233,13.772,0.128,15.25,0.479,4.591,0.9,8.5,139,22,1.478,0.78,0.01,0.5,0.004,11.15,0.2084991854642747,0.0193764232771079,0.015693756584687,0.013330913012438,14.505,0.243,69.06,12.95,17.99,4912.521,0.132,22,0.4760078095941346,BB,-9.241582607195443,1.4209274,-13.55566975886833,1.5745229,http://byw.tools/wiseview#ra=248.3212868&dec=-66.4461938&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
1405357009135236224,J163318.74+432350.84,248.328095,0.562842,43.397458,0.639742,16.166,0.265,16.168,0.25,15.106,0.143,17.072,0.541,4.171,-49.8,7.6,384,22,1.966,0.93,-0.002,0.46,0.015,9.73,0.0681738174408884,0.0067500541715335,0.0052431207238189,0.0106805257938515,16.124,0.273,66.15,13.44,19.64,14.45,0.236,14.425,0.222,13.772,0.132,15.065,0.523,4.882,0.9,8.2,380,22,1.293,0.8,0.025,0.495,0.003,11.63,0.0759833462824317,0.006210141789535,0.0047148554348162,0.0572497035077282,14.452,0.23,69.77,13.44,14.99,4914.271,0.13,22,0.5524831347759761,BB,7.94992529262794,0.15618376,15.888788199355265,0.16591689,http://byw.tools/wiseview#ra=248.3280988&dec=43.3974563&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
5943638561851934336,J163320.35-460733.09,248.334669,0.141005,-46.125789,0.150457,12.475,0.049,12.47,0.039,12.156,0.026,12.87,0.155,25.799,7.0,41.8,213,22,0.714,0.84,0.005,0.56,0.006,10.11,0.1139147128476426,0.0107399332568977,0.0082347979546988,0.0143899889670167,12.482,0.034,26.17,42.99,30.37,12.772,0.099,12.766,0.089,12.329,0.055,13.093,0.471,11.983,1.4,19.6,205,22,0.764,0.79,0.006,0.428,0.002,11.5,0.1477948050395429,0.0126209748391894,0.009817074875404,0.0220860552130308,12.724,0.072,38.79,18.22,38.79,4912.933,0.131,22,0.5072159200313718,BB,-10.095152090481804,1.0053648,-8.624379486716812,0.5725696,http://byw.tools/wiseview#ra=248.3347993&dec=-46.1258585&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
4357886196066806016,J163356.74-030005.71,248.486409,0.29113,-3.001571,0.317846,14.772,0.098,14.774,0.095,14.398,0.061,15.103,0.238,11.395,4.6,17.9,307,22,0.705,0.89,-0.002,0.467,0.003,11.76,0.0903939073650681,0.0075070008877632,0.0057961449065387,0.0153596088635899,14.771,0.099,61.29,19.35,18.39,14.656,0.323,14.65,0.323,13.94,0.131,15.358,0.539,3.32,-0.4,8.3,308,22,1.418,0.96,0.006,0.499,0.0,14.7,0.1343634814138481,0.0089710030935536,0.0068771997339485,0.0216278794039977,14.62,0.271,64.52,14.19,20.65,4912.812,0.066,22,0.3971767746942567,BB,-3.723691989292744,0.38963515,-7.475506570280836,0.25006342,http://byw.tools/wiseview#ra=248.4864179&dec=-3.0015858&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
5830992019341598976,J163405.62-593730.86,248.52317,0.181639,-59.625257,0.21788,13.656,0.072,13.653,0.05,13.456,0.038,13.935,0.329,19.356,3.3,28.3,100,22,0.479,0.89,0.003,0.589,0.002,10.48,0.2535010307050362,0.0235830436887248,0.0188937045375631,0.021348816218292,13.637,0.052,42.16,23.53,32.35,13.815,0.163,13.782,0.148,13.336,0.091,14.381,0.421,7.287,2.6,11.9,102,22,1.045,0.75,0.033,0.573,0.0,13.4,0.2955390137289061,0.021581416963193,0.0170090169781496,0.0322541132323692,13.746,0.142,55.88,12.75,31.37,4912.221,0.199,22,0.6354764280248718,BB,-9.861659253874762,0.25134125,6.244330877073997,0.18855016,http://byw.tools/wiseview#ra=248.5234115&dec=-59.6252399&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
5941097422973448448,J163422.80-484420.52,248.595124,0.187795,-48.739104,0.208525,12.279,0.075,12.222,0.069,11.927,0.025,12.883,0.216,19.264,5.0,42.7,114,22,0.956,0.9,0.057,0.691,0.003,11.32,0.2999535884854706,0.0247521718916606,0.0186011786049721,0.0106586912130531,12.097,0.033,20.18,14.04,65.79,12.298,0.086,12.283,0.073,11.965,0.048,12.635,0.263,14.096,1.5,22.5,109,22,0.67,0.74,0.015,0.525,0.002,10.38,0.2524477559318953,0.023825007333834,0.0185587637281677,0.0135927718946332,12.262,0.057,40.35,20.18,35.09,4912.916,0.132,22,0.5098002549785214,BB,-2.1873556758778507,1.8055259,-0.096885271052382,0.9791564,http://byw.tools/wiseview#ra=248.5949792&dec=-48.7390338&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
4466388790929771904,J163441.93+173633.66,248.674783,0.086149,17.609316,0.09354,13.044,0.033,13.042,0.033,12.904,0.027,13.15,0.077,32.931,14.0,39.5,335,22,0.246,0.82,0.002,0.439,0.002,12.54,0.0747942753899195,0.0056705128784073,0.0042524596596731,0.0218926372242228,13.05,0.041,76.59,12.72,7.51,13.096,0.08,13.091,0.077,12.741,0.057,13.357,0.169,13.972,6.4,19.1,339,22,0.616,0.94,0.005,0.432,0.011,11.35,0.0752820589470063,0.0063656909863803,0.0048595244308669,0.0102354988977484,13.074,0.087,69.65,7.23,21.1,4912.889,0.066,22,0.1685986642729558,BB,77.9164333452278,0.017008964,-32.69544292948,0.015106026,http://byw.tools/wiseview#ra=248.6747134&dec=17.60935&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
1649973744742416768,J163456.18+701902.10,248.73386,0.036694,70.317326,0.035883,10.564,0.018,10.564,0.018,10.5,0.014,10.615,0.03,61.247,35.8,78.0,839,22,0.115,0.88,0.0,0.443,0.007,12.37,0.0293199070173909,0.002266865246996,0.0017271302037458,0.0108901766921184,10.562,0.026,85.66,4.86,6.47,10.41,0.019,10.41,0.019,10.318,0.015,10.479,0.028,56.243,38.1,70.9,846,22,0.161,0.88,0.0,0.429,0.003,13.35,0.0345432397260394,0.0024272858358681,0.0018162008487497,0.0440669448841518,10.414,0.032,82.54,9.94,5.32,4944.511,0.131,22,0.1028557306792587,BB,-93.40085271943408,0.08881792,94.55602481889449,0.07986802,http://byw.tools/wiseview#ra=248.734071&dec=70.3172492&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
1405343643196929536,J163501.74+431731.81,248.757503,0.117729,43.291925,0.131784,13.663,0.044,13.66,0.043,13.461,0.035,13.807,0.08,24.924,13.6,30.9,594,22,0.346,0.91,0.003,0.425,0.009,11.73,0.0403156329473202,0.003246786895723,0.002445385265726,0.0219006045694579,13.656,0.052,68.0,11.17,19.83,13.708,0.127,13.708,0.118,13.295,0.076,14.102,0.395,8.96,1.5,14.3,587,22,0.807,0.93,0.0,0.488,0.004,12.09,0.046376411375456,0.0036862521082518,0.002800571360612,0.0255501135932541,13.726,0.131,68.67,17.0,12.17,4914.203,0.066,22,0.3253157129774968,BB,226.1120750365478,0.019577302,-301.84563644337607,0.022649407,http://byw.tools/wiseview#ra=248.757265&dec=43.2921693&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
5927121255823136896,J163503.58-584323.37,248.764855,0.102278,-58.723132,0.113575,13.127,0.037,13.123,0.035,12.935,0.028,13.3,0.109,29.935,9.9,39.3,337,22,0.365,0.75,0.004,0.485,0.001,12.5,0.0743869504235952,0.0057405299830936,0.0043919777686325,0.0110828340379193,13.109,0.042,53.37,14.08,31.38,13.236,0.092,13.233,0.089,12.859,0.063,13.598,0.236,12.13,0.6,17.1,335,22,0.739,0.79,0.003,0.494,0.007,11.68,0.0733272709983032,0.005955320233951,0.004486615836445,0.0217298812555597,13.191,0.095,56.89,9.97,31.38,4921.236,0.066,22,0.280511644383992,BB,-27.071942508259603,0.13164678,-35.222272738951865,0.118133835,http://byw.tools/wiseview#ra=248.7648964&dec=-58.7231596&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
1327436883523382784,J163540.43+341918.23,248.918478,0.11661,34.321721,0.128297,13.61,0.044,13.609,0.042,13.476,0.035,13.754,0.082,25.186,13.3,31.0,484,22,0.278,0.88,0.001,0.522,0.016,10.95,0.0468355119499414,0.0040343980110178,0.0030407253713034,0.0191853206930658,13.6,0.051,69.7,9.09,18.99,13.578,0.115,13.571,0.108,13.129,0.075,13.973,0.354,9.936,3.1,14.5,486,22,0.844,0.96,0.007,0.476,0.002,12.05,0.0530523004100757,0.0042648388925474,0.0032821505420905,0.2192681328420334,13.564,0.12,66.26,13.54,18.38,4913.253,0.066,22,0.1766285794449409,BB,5.534685400498575,0.3983083,-12.06149675281663,0.6091262,http://byw.tools/wiseview#ra=248.9184695&dec=34.32173&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
4384066499933779200,J163543.07+011122.00,248.929448,0.15305,1.189427,0.169037,13.954,0.055,13.955,0.052,13.697,0.042,14.138,0.15,20.182,7.3,25.7,312,22,0.441,0.75,-0.001,0.415,0.0,11.67,0.0834098442627577,0.0065990799846444,0.0048780808221083,0.021930909821992,13.958,0.06,64.98,17.67,15.77,13.995,0.179,13.969,0.166,13.537,0.103,14.524,0.425,6.463,1.4,10.5,316,22,0.987,0.94,0.026,0.562,0.007,10.85,0.0740871142094269,0.0065419772255173,0.0050335289935703,0.0123872360001986,13.976,0.161,64.98,13.25,21.45,4912.816,0.098,22,0.213706620586216,BB,-2.7372319922700754,0.6215256,-0.8244946359099227,0.46601725,http://byw.tools/wiseview#ra=248.9294568&dec=1.1894458&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
6031901862065008384,J163545.61-292333.55,248.940051,0.343719,-29.392671,0.379765,14.832,0.116,14.815,0.106,14.417,0.072,15.275,0.454,10.048,2.4,15.0,246,22,0.858,0.96,0.017,0.536,0.001,11.56,0.1080963931363474,0.0088254966120531,0.0067002663237624,0.0118852645506632,14.801,0.103,50.6,18.73,28.69,14.758,0.362,14.772,0.362,13.824,0.194,15.492,0.527,2.382,-12.0,5.6,251,22,1.668,0.85,-0.014,0.432,0.001,11.55,0.1197646706332754,0.0098952473905318,0.0075122072319548,0.0146011259669513,14.837,0.293,65.34,22.71,11.95,4912.98,0.131,22,0.4198015600177527,BB,-7.792810883236298,1.011129,-5.381940221125477,0.708062,http://byw.tools/wiseview#ra=248.9400441&dec=-29.3926533&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
5808690899857362432,J163623.64-693419.60,249.098489,0.206478,-69.572145,0.231671,14.413,0.073,14.403,0.069,14.137,0.053,14.706,0.179,15.395,6.1,20.4,359,22,0.569,0.93,0.01,0.533,0.0,13.21,0.080664104607303,0.0058485434187112,0.0044216887506047,0.0220990424526382,14.39,0.078,60.28,14.17,25.28,14.559,0.262,14.542,0.251,13.537,0.089,15.374,0.537,4.367,-3.5,12.3,357,22,1.837,0.79,0.017,0.453,0.001,12.36,0.0827290738314913,0.0063300125840326,0.0047687014347909,0.0401185790967981,14.504,0.251,66.11,11.94,21.11,4911.218,0.066,22,0.4044163047197773,BB,-14.654984208828406,0.114059806,-99.41966280904586,0.13846906,http://byw.tools/wiseview#ra=249.0985042&dec=-69.57211&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
6024137282766947712,J163629.60-335604.13,249.123316,0.134409,-33.934485,0.14859,13.609,0.048,13.609,0.046,13.427,0.039,13.831,0.086,22.819,12.7,27.7,278,22,0.404,0.99,0.0,0.55,0.004,10.77,0.0816111406649241,0.0072700857840231,0.0055554466233488,0.0130450381444524,13.608,0.051,53.19,22.7,22.7,13.768,0.159,13.762,0.147,13.058,0.022,14.203,0.487,7.361,-8.2,50.4,271,22,1.145,0.9,0.006,0.385,0.004,10.94,0.089039017562382,0.0078206316411795,0.0059896073737349,0.0133146844563965,13.723,0.137,57.09,13.12,25.89,4912.963,0.13,22,0.2083843902773803,BB,0.9311003465974108,0.8236162,-4.8752553929454265,0.614655,http://byw.tools/wiseview#ra=249.1233302&dec=-33.9344809&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
6024346082577857280,J163708.26-325209.73,249.284349,0.344756,-32.869397,0.378228,14.869,0.114,14.851,0.109,14.407,0.069,15.4,0.228,9.948,4.8,15.8,250,22,0.993,0.95,0.018,0.553,0.004,10.87,0.1030991375011441,0.0089621964025407,0.0068130693732224,0.0560956439275616,14.821,0.106,47.22,18.25,33.73,14.77,0.351,14.755,0.351,13.898,0.172,15.558,0.538,2.589,-22.0,6.3,251,22,1.66,0.79,0.015,0.484,0.001,12.15,0.1270309386043413,0.010072976451689,0.007709448185449,0.3292954400444121,14.629,0.296,61.11,7.54,30.95,4912.833,0.131,22,0.4397044584525955,BB,-62.5278234266017,0.15464959,-35.20749880715135,0.12299561,http://byw.tools/wiseview#ra=249.2844106&dec=-32.8693699&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
